1, 2884, 126, -0.906749, 1.53746, 0.00166667, 0
1, 2882, 136, -0.894844, 1.54124, 0.00111111, 0
1, 2883, 136, -0.905892, 1.53878, 0.000555556, 0
0, 2887, 140, -0.896434, 1.54443, 0.000555556, 0
0, 2890, 150, -0.888231, 1.54895, 0.000555556, 0
0, 2890, 150, -0.87792, 1.55363, 0.000555556, 0
0, 2889, 146, -0.86125, 1.56015, 0.000555556, 0
0, 2887, 136, -0.906554, 1.53218, 0.000555556, 0
0, 2887, 136, -0.899374, 1.53477, 0.000555556, 0
0, 2888, 136, -0.906365, 1.53297, 0.000555556, 0
0, 2888, 136, -0.902548, 1.53468, 0.000555556, 0
0, 2890, 145, -0.92092, 1.51642, 0.000555556, 0
0, 2890, 150, -0.916539, 1.51671, 0.000555556, 0
0, 2889, 150, -0.932019, 1.51248, 0.000555556, 0
0, 2888, 141, -0.928613, 1.51255, 0.000555556, 0
0, 2888, 136, -0.925489, 1.512, 0.000555556, 0
0, 2889, 141, -0.925028, 1.51122, 0.000555556, 0
0, 2889, 141, -0.923972, 1.51066, 0.000555556, 0
0, 2889, 145, -0.920791, 1.51119, 0.000555556, 0
0, 2889, 141, -0.942925, 1.50793, 0.000555556, 0
0, 2888, 141, -0.94271, 1.50713, 0.000555556, 0
0, 2889, 136, -0.943504, 1.50613, 0.000555556, 0
0, 2889, 141, -0.944893, 1.50607, 0.000555556, 0
0, 2889, 141, -0.945505, 1.50512, 0.000555556, 0
0, 2889, 145, -0.953767, 1.50523, 0.000555556, 0
0, 2888, 141, -0.954009, 1.50435, 0.000555556, 0
0, 2889, 141, -0.954583, 1.5033, 0.000555556, 0
0, 2889, 141, -0.957935, 1.50263, 0.000555556, 0
0, 2888, 141, -0.962326, 1.50256, 0.000555556, 0
0, 2889, 141, -0.965238, 1.50113, 0.000555556, 0
1, 2889, 145, -0.963519, 1.50138, 0.000555556, 0
1, 2887, 145, -0.965182, 1.49996, 0.000555556, 0
1, 2887, 141, -0.967116, 1.49833, 0.000555556, 0
1, 2886, 141, -0.969636, 1.49651, 0.000555556, 0
1, 2887, 141, -0.972647, 1.49451, 0.000555556, 0
1, 2887, 141, -0.976717, 1.49177, 0.000555556, 0
1, 2887, 141, -0.979459, 1.48968, 0.000555556, 0
1, 2887, 141, -0.977033, 1.4906, 0.000555556, 0
1, 2886, 141, -0.96814, 1.50039, 0.000555556, 0
1, 2886, 141, -0.970263, 1.49887, 0.000555556, 0
1, 2887, 141, -0.970633, 1.49888, 0.000555556, 0
1, 2887, 141, -0.972851, 1.49734, 0.000555556, 0
0, 2887, 141, -0.974853, 1.49576, 0.000555556, 0
0, 2889, 141, -0.967487, 1.50229, 0.000555556, 0
0, 2888, 141, -0.968959, 1.50094, 0.000555556, 0
0, 2889, 141, -0.969423, 1.50131, 0.000555556, 0
0, 2889, 141, -0.971674, 1.49989, 0.000555556, 0
0, 2889, 141, -0.968813, 1.50089, 0.000555556, 0
0, 2889, 141, -0.970464, 1.49955, 0.000555556, 0
0, 2888, 141, -0.969541, 1.5, 0.000555556, 0
0, 2888, 141, -0.971379, 1.49853, 0.000555556, 0
0, 2889, 141, -0.973576, 1.49691, 0.000555556, 0
0, 2889, 141, -0.976825, 1.49458, 0.000555556, 0
0, 2888, 141, -0.979233, 1.49275, 0.000555556, 0
0, 2889, 141, -0.981523, 1.49086, 0.000555556, 0
0, 2888, 141, -0.981536, 1.49079, 0.000555556, 0
0, 2889, 141, -0.968884, 1.5013, 0.000555556, 0
0, 2889, 141, -0.97141, 1.4995, 0.000555556, 0
0, 2889, 141, -0.973393, 1.49805, 0.000555556, 0
0, 2889, 141, -0.97195, 1.49871, 0.000555556, 0
0, 2889, 141, -0.973404, 1.49727, 0.000555556, 0
0, 2888, 141, -0.974954, 1.49573, 0.000555556, 0
0, 2889, 141, -0.97737, 1.49346, 0.000555556, 0
0, 2889, 141, -0.979409, 1.49164, 0.000555556, 0
0, 2888, 141, -0.967255, 1.50104, 0.000555556, 0
0, 2889, 141, -0.964834, 1.50336, 0.000555556, 0
0, 2889, 141, -0.965855, 1.5019, 0.000555556, 0
0, 2888, 141, -0.96593, 1.50219, 0.000555556, 0
0, 2889, 141, -0.967156, 1.50093, 0.000555556, 0
0, 2888, 141, -0.968524, 1.49958, 0.000555556, 0
0, 2889, 141, -0.969909, 1.49815, 0.000555556, 0
0, 2889, 141, -0.971702, 1.49609, 0.000555556, 0
0, 2888, 141, -0.9731, 1.49441, 0.000555556, 0
0, 2889, 141, -0.974655, 1.49261, 0.000555556, 0
0, 2889, 141, -0.97465, 1.49316, 0.000555556, 0
0, 2889, 141, -0.966039, 1.50154, 0.000555556, 0
0, 2889, 141, -0.967908, 1.49941, 0.000555556, 0
0, 2888, 141, -0.967323, 1.49986, 0.000555556, 0
0, 2889, 141, -0.968453, 1.49844, 0.000555556, 0
0, 2889, 141, -0.969729, 1.4969, 0.000555556, 0
0, 2888, 141, -0.971132, 1.49525, 0.000555556, 0
0, 2889, 141, -0.973069, 1.49291, 0.000555556, 0
0, 2889, 141, -0.964753, 1.50181, 0.000555556, 0
0, 2888, 141, -0.963286, 1.50401, 0.000555556, 0
0, 2889, 141, -0.964012, 1.50288, 0.000555556, 0
0, 2889, 141, -0.965166, 1.50121, 0.000555556, 0
0, 2889, 141, -0.964972, 1.5017, 0.000555556, 0
0, 2889, 141, -0.965844, 1.50042, 0.000555556, 0
0, 2888, 141, -0.966721, 1.49903, 0.000555556, 0
0, 2889, 141, -0.96765, 1.4975, 0.000555556, 0
0, 2889, 141, -0.969057, 1.4953, 0.000555556, 0
0, 2888, 141, -0.970207, 1.49354, 0.000555556, 0
0, 2889, 141, -0.96972, 1.49423, 0.000555556, 0
0, 2888, 141, -0.963461, 1.50218, 0.000555556, 0
0, 2889, 141, -0.964044, 1.50096, 0.000555556, 0
0, 2889, 141, -0.964924, 1.49916, 0.000555556, 0
0, 2889, 141, -0.964879, 1.49964, 0.000555556, 0
0, 2888, 141, -0.965688, 1.49825, 0.000555556, 0
0, 2889, 141, -0.966527, 1.49676, 0.000555556, 0
0, 2889, 141, -0.967696, 1.49459, 0.000555556, 0
0, 2889, 141, -0.967738, 1.49452, 0.000555556, 0
0, 2889, 141, -0.968742, 1.49272, 0.000555556, 0
0, 2889, 141, -0.963548, 1.50188, 0.000555556, 0
0, 2889, 141, -0.964249, 1.5006, 0.000555556, 0
0, 2889, 141, -0.963018, 1.50607, 0.000555556, 0
0, 2909, 131, -1.14428, 1.47767, 0.000555556, 0
0, 2909, 131, -1.14419, 1.47835, 0.000555556, 0
0, 2909, 131, -1.14392, 1.47961, 0.000555556, 0
0, 2909, 131, -1.14401, 1.47755, 0.000555556, 0
0, 2909, 131, -1.14408, 1.47533, 0.000555556, 0
0, 2909, 131, -1.1439, 1.48002, 0.000555556, 0
0, 2909, 131, -1.14397, 1.47813, 0.000555556, 0
0, 2909, 131, -1.14386, 1.48116, 0.000555556, 0
0, 2909, 131, -1.14387, 1.4822, 0.000555556, 0
0, 2908, 131, -1.14392, 1.48053, 0.000555556, 0
0, 2909, 131, -1.14401, 1.4787, 0.000555556, 0
0, 2909, 132, -1.14457, 1.48392, 0.000555556, 0
0, 2908, 132, -1.14479, 1.48183, 0.000555556, 0
0, 2909, 132, -1.1444, 1.48475, 0.000555556, 0
0, 2909, 132, -1.14452, 1.48327, 0.000555556, 0
0, 2908, 132, -1.14467, 1.48166, 0.000555556, 0
0, 2909, 131, -1.14502, 1.48513, 0.000555556, 0
0, 2908, 131, -1.14521, 1.48365, 0.000555556, 0
0, 2908, 131, -1.14471, 1.48527, 0.000555556, 0
0, 2908, 131, -1.14485, 1.48381, 0.000555556, 0
0, 2908, 131, -1.14501, 1.48223, 0.000555556, 0
0, 2908, 131, -1.14471, 1.48348, 0.000555556, 0
0, 2909, 131, -1.14488, 1.48187, 0.000555556, 0
0, 2908, 131, -1.14444, 1.48395, 0.000555556, 0
0, 2908, 131, -1.14457, 1.48242, 0.000555556, 0
0, 2908, 135, -1.14492, 1.48089, 0.000555556, 0
0, 2905, 135, -1.14173, 1.48261, 0.000555556, 0
0, 2899, 136, -1.13456, 1.48378, 0.000555556, 0
0, 2887, 131, -1.12493, 1.48328, 0.000555556, 0
0, 2865, 131, -1.131, 1.48476, -0, 0
0, 2846, 134, -1.12373, 1.48456, 0.000555556, 0
0, 2807, 138, -1.11172, 1.48313, 0.00111111, 0
0, 2722, 138, -1.10301, 1.48273, 0.00111111, 0
0, 2594, 137, -1.09235, 1.48327, 0.00111111, 0
1, 2003, 137, -1.0967, 1.49445, 0.00111111, 0
1, 623, 132, -1.07914, 1.49682, 0.00111111, 0
1, 632, 368, -1.06712, 1.4984, 0.00111111, 0
1, 695, 368, -1.05723, 1.50077, 0.00111111, 0
1, 710, 127, -1.04814, 1.50516, 0.00111111, 0
1, 1181, 136, -1.04436, 1.5121, 0.00111111, 0
1, 1094, 136, -0.976994, 1.51722, 0.00277778, 0
1, 1032, 137, -0.95946, 1.51573, 0.00388889, 0
1, 1086, 127, -0.960375, 1.51827, 0.00388889, 0
1, 1114, 127, -0.959406, 1.52102, 0.00333333, 0
1, 1088, 140, -0.948636, 1.52472, 0.00166667, 0
1, 1078, 145, -0.945115, 1.52952, 0.00111111, 0
1, 1120, 145, -0.946254, 1.52204, 0.00111111, 0
1, 1110, 149, -0.943204, 1.52547, 0.00111111, 0
1, 1143, 149, -0.940644, 1.52871, 0.00111111, 0
1, 1199, 139, -0.943214, 1.52891, 0.00166667, 0
1, 1249, 136, -0.946919, 1.53261, 0.00277778, 0
1, 1428, 136, -0.955536, 1.53518, 0.00388889, 0
1, 1756, 136, -0.966473, 1.53866, 0.00388889, 0
1, 1883, 137, -0.978551, 1.54279, 0.00388889, 0
1, 2145, 137, -1.01069, 1.52895, 0.00388889, 0
1, 2345, 135, -1.02871, 1.53232, 0.00333333, 0
1, 2493, 138, -1.0409, 1.51817, 0.00333333, 0
1, 2597, 138, -1.05976, 1.51926, 0.00333333, 0
1, 2641, 138, -1.07785, 1.51946, 0.00333333, 0
1, 2681, 138, -1.0977, 1.51464, 0.00333333, 0
1, 2703, 138, -1.11599, 1.51357, 0.00333333, 0
1, 2706, 138, -1.13863, 1.5105, 0.00333333, 0
1, 2714, 138, -1.16509, 1.51093, 0.00333333, 0
1, 2707, 138, -1.18443, 1.51135, 0.00333333, 0
1, 2711, 135, -1.21574, 1.50707, 0.00333333, 0
1, 2708, 135, -1.23819, 1.50679, 0.00333333, 0
1, 2711, 135, -1.22646, 1.50872, 0.005, 0
1, 2714, 138, -1.24722, 1.51085, 0.0144444, 0
1, 2736, 138, -1.27072, 1.51675, 0.0583333, 0
1, 2736, 131, -1.28371, 1.52216, 0.106111, 0
1, 2745, 155, -1.29388, 1.52801, 0.152778, 0
1, 2757, 155, -1.35548, 1.52857, 0.196111, 0
1, 2756, 145, -1.36141, 1.53413, 0.236667, 0
1, 2758, 143, -1.35936, 1.53498, 0.283889, 0
1, 2760, 143, -1.3629, 1.54072, 0.317222, 0
1, 2762, 163, -1.3652, 1.54811, 0.352778, 0
1, 2762, 163, -1.36617, 1.55936, 0.385, 0
1, 2762, 251, -1.36598, 1.57306, 0.376111, 0
1, 2761, 188, -1.36433, 1.59255, 0.368889, 0
1, 2760, 188, -1.36162, 1.60907, 0.375, 0
1, 2758, 193, -1.35666, 1.62491, 0.375, 0
1, 2759, 195, -1.351, 1.63868, 0.372778, 0
1, 2760, 195, -1.34489, 1.65301, 0.373333, 0
1, 2752, 190, -1.34261, 1.65643, 0.373889, 0
1, 2754, 182, -1.34289, 1.65147, 0.373333, 0
1, 2754, 182, -1.34222, 1.64127, 0.371667, 0
1, 2756, 176, -1.33841, 1.63057, 0.371667, 0
1, 2750, 176, -1.34307, 1.6485, 0.371667, 0
1, 2758, 176, -1.34307, 1.6485, 0.371667, 0
1, 2757, 189, -1.34307, 1.6485, 0.371667, 0
1, 2760, 189, -1.34307, 1.6485, 0.371667, 0
1, 2756, 186, -1.34307, 1.6485, 0.371667, 0
1, 2755, 182, -1.34307, 1.6485, 0.371667, 0
1, 2758, 182, -1.34307, 1.6485, 0.371667, 0
1, 2759, 181, -1.34307, 1.6485, 0.371667, 0
1, 2754, 181, -1.34307, 1.6485, 0.371667, 0
1, 2758, 181, -1.34307, 1.6485, 0.371667, 0
1, 2757, 182, -1.34307, 1.6485, 0.371667, 0
1, 2754, 186, -1.34307, 1.6485, 0.371667, 0
1, 2757, 186, -1.34307, 1.6485, 0.371667, 0
1, 2758, 186, -1.34307, 1.6485, 0.371667, 0
1, 2758, 186, -1.34307, 1.6485, 0.371667, 0
1, 2759, 182, -1.34307, 1.6485, 0.371667, 0
1, 2757, 186, -1.34307, 1.6485, 0.371667, 0
1, 2757, 186, -1.34307, 1.6485, 0.371667, 0
1, 2755, 188, -1.34307, 1.6485, 0.371667, 0
1, 2755, 186, -1.34307, 1.6485, 0.371667, 0
1, 2756, 186, -1.34307, 1.6485, 0.371667, 0
1, 2753, 187, -1.34307, 1.6485, 0.371667, 0
1, 2749, 183, -1.34307, 1.6485, 0.372222, 0
1, 2751, 183, -1.34307, 1.6485, 0.373333, 0
1, 2751, 185, -1.34307, 1.6485, 0.372778, 0
1, 2755, 185, -1.34307, 1.6485, 0.372778, 0
1, 2755, 185, -1.34307, 1.6485, 0.372778, 0
1, 2753, 187, -1.34307, 1.6485, 0.372778, 0
1, 2757, 187, -1.34307, 1.6485, 0.372778, 0
1, 2756, 185, -1.34307, 1.6485, 0.372778, 0
1, 2756, 190, -1.34307, 1.6485, 0.372778, 0
1, 2756, 190, -1.34307, 1.6485, 0.372778, 0
1, 2752, 180, -1.34307, 1.6485, 0.372222, 0
1, 2758, 176, -1.34307, 1.6485, 0.372222, 0
1, 2754, 176, -1.34307, 1.6485, 0.372222, 0
1, 2757, 178, -1.34307, 1.6485, 0.372222, 0
1, 2756, 188, -1.34307, 1.6485, 0.372222, 0
1, 2756, 188, -1.34307, 1.6485, 0.372222, 0
1, 2756, 188, -1.34307, 1.6485, 0.372222, 0
1, 2756, 186, -1.34307, 1.6485, 0.372222, 0
1, 2755, 186, -1.34307, 1.6485, 0.372222, 0
1, 2755, 188, -1.34307, 1.6485, 0.372222, 0
1, 2756, 188, -1.34307, 1.6485, 0.372222, 0
1, 2756, 187, -1.34307, 1.6485, 0.372222, 0
1, 2755, 188, -1.34307, 1.6485, 0.372222, 0
1, 2756, 188, -1.34307, 1.6485, 0.372222, 0
1, 2754, 371, -1.34307, 1.6485, 0.372778, 0
1, 2756, 190, -1.34307, 1.6485, 0.372778, 0
1, 2754, 190, -1.34307, 1.6485, 0.372778, 0
1, 2752, 228, -0.935684, 0.658372, 0.372778, 0
1, 2751, 197, -0.914518, 0.61834, 0.372778, 0
1, 2753, 197, -0.890344, 0.577624, 0.372778, 0
1, 2748, 186, -0.928147, 0.596937, 0.372222, 0
1, 2752, 173, -0.909185, 0.540445, 0.371111, 0
1, 2749, 173, -0.920211, 0.568096, 0.371111, 0
1, 2755, 174, -0.905594, 0.529716, 0.371111, 0
1, 2752, 174, -0.891178, 0.489127, 0.371111, 0
1, 2753, 171, -0.904401, 0.505461, 0.371111, 0
1, 2751, 174, -0.88501, 0.448039, 0.371111, 0
1, 2753, 174, -0.89861, 0.472576, 0.371111, 0
1, 2752, 174, -0.885336, 0.433008, 0.371111, 0
1, 2753, 171, -0.8722, 0.392817, 0.371111, 0
1, 2751, 171, -0.883814, 0.391304, 0.371111, 0
1, 2752, 170, -0.87017, 0.33562, 0.371111, 0
1, 2752, 175, -0.880777, 0.355527, 0.371111, 0
1, 2750, 175, -0.869997, 0.314424, 0.371111, 0
1, 2752, 170, -0.874872, 0.331338, 0.371111, 0
1, 2751, 176, -0.864856, 0.29084, 0.371111, 0
1, 2751, 176, -0.851589, 0.235693, 0.371111, 0
1, 2751, 176, -0.867246, 0.248288, 0.371111, 0
1, 2752, 176, -0.863684, 0.220813, 0.377222, 0
1, 2754, 176, -0.855473, 0.181052, 0.405556, 0
1, 2755, 192, -0.855568, 0.188619, 0.435, 0
1, 2754, 185, -0.845895, 0.15019, 0.463889, 0
1, 2755, 185, -0.83524, 0.111871, 0.495, 0
1, 2756, 193, -0.817743, 0.138109, 0.525556, 0
1, 2754, 193, -0.805616, 0.101428, 0.556667, 0
1, 2755, 204, -0.819126, 0.0957948, 0.603889, 0
1, 2753, 219, -0.807945, 0.057453, 0.641111, 0
1, 2755, 219, -0.798404, 0.0189395, 0.679444, 0
1, 2757, 243, -0.81688, 0.0332963, 0.718333, 0
1, 2757, 252, -0.809363, -0.00697073, 0.757222, 0
1, 2754, 252, -0.808672, -0.0144793, 0.806111, 0
1, 2751, 274, -0.801662, -0.0556857, 0.807222, 0
1, 2749, 270, -0.79331, -0.11009, 0.796111, 0
1, 2749, 270, -0.784123, -0.0904187, 0.799444, 0
1, 2750, 274, -0.77505, -0.132089, 0.800556, 0
1, 2751, 268, -0.78304, -0.137341, 0.800556, 0
1, 2749, 268, -0.778419, -0.181596, 0.800556, 0
1, 2752, 262, -0.774012, -0.226901, 0.8, 0
1, 2752, 262, -0.72031, -0.194554, 0.799444, 0
1, 2752, 270, -0.711103, -0.23672, 0.799444, 0
1, 2752, 256, -0.713902, -0.23467, 0.799444, 0
1, 2752, 256, -0.706648, -0.275779, 0.799444, 0
1, 2751, 270, -0.699679, -0.316497, 0.799444, 0
1, 2751, 270, -0.67909, -0.302246, 0.799444, 0
1, 2751, 270, -0.665499, -0.358985, 0.799444, 0
1, 2751, 270, -0.66611, -0.343602, 0.799444, 0
1, 2752, 269, -0.654806, -0.386066, 0.799444, 0
1, 2752, 269, -0.644064, -0.429027, 0.799444, 0
1, 2752, 270, -0.627866, -0.403571, 0.799444, 0
1, 2751, 269, -0.613758, -0.456356, 0.799444, 0
1, 2752, 269, -0.613002, -0.440426, 0.799444, 0
1, 2753, 270, -0.600864, -0.478917, 0.799444, 0
1, 2752, 270, -0.589481, -0.518689, 0.799444, 0
1, 2752, 270, -0.539202, -0.48799, 0.799444, 0
1, 2753, 270, -0.512215, -0.55703, 0.799444, 0
1, 2753, 270, -0.516686, -0.542415, 0.799444, 0
1, 2753, 270, -0.501087, -0.584673, 0.799444, 0
1, 2753, 269, -0.507486, -0.567161, 0.799444, 0
1, 2752, 269, -0.491307, -0.60646, 0.799444, 0
1, 2753, 269, -0.468065, -0.658666, 0.805, 0
1, 2755, 266, -0.473082, -0.646476, 0.831667, 0
1, 2755, 266, -0.4565, -0.687626, 0.858333, 0
1, 2756, 603, -0.375719, -0.64719, 0.888333, 0
1, 2757, 603, -0.343734, -0.698626, 0.929444, 0
1, 2756, 398, -0.319785, -0.736965, 0.958333, 0
1, 2756, 306, -0.296347, -0.775466, 0.990556, 0
1, 2782, 306, -0.38689, -0.796575, 1.02278, 0
1, 2766, 382, -0.372951, -0.828779, 1.04389, 0
1, 2769, 633, -0.368046, -0.842546, 1.03278, 0
1, 2768, 633, -0.35112, -0.886831, 1.03222, 0
1, 2766, 512, -0.337679, -0.932826, 1.03222, 0
1, 2762, 375, -0.352821, -0.915245, 1.03222, 0
1, 2712, 375, -0.346435, -0.955099, 1.03222, 0
1, 2627, 636, -0.326933, -0.945818, 1.03278, 0
1, 2637, 636, -0.307992, -0.976264, 1.03722, 0
1, 2649, 539, -0.288746, -1.00427, 1.03833, 0
1, 2662, 316, -0.30191, -1.0121, 1.03833, 0
1, 2724, 316, -0.292326, -1.04189, 1.03833, 0
1, 2761, 401, -0.2893, -1.0428, 1.03833, 0
1, 2759, 386, -0.272668, -1.07084, 1.03833, 0
1, 2761, 386, -0.256107, -1.09639, 1.05222, 0
1, 2765, 378, -0.265895, -1.08765, 1.07556, 0
1, 2764, 378, -0.254274, -1.11384, 1.09722, 0
1, 2764, 498, -0.25837, -1.11492, 1.12944, 0
1, 2765, 621, -0.247161, -1.14052, 1.15556, 0
1, 2764, 621, -0.234684, -1.16349, 1.18333, 0
1, 2765, 466, -0.234738, -1.1507, 1.21111, 0
1, 2768, 439, -0.217788, -1.17809, 1.24889, 0
1, 2765, 439, -0.221066, -1.17633, 1.27278, 0
1, 2766, 445, -0.207532, -1.20189, 1.29389, 0
1, 2762, 622, -0.189292, -1.23176, 1.31389, 0
1, 2758, 622, -0.183921, -1.23558, 1.34889, 0
1, 2759, 780, -0.151951, -1.28678, 1.41278, 0
1, 2759, 863, -0.155405, -1.25032, 1.46056, 0
1, 2757, 863, -0.131937, -1.28342, 1.50944, 0
1, 2762, 903, -0.108457, -1.31898, 1.55389, 0
1, 2760, 903, -0.535824, -0.700746, 1.59667, 0
1, 2763, 836, -0.537134, -0.701037, 1.64389, 0
1, 2764, 788, -0.523976, -0.671543, 1.66833, 0
1, 2760, 788, -0.526709, -0.66775, 1.69056, 0
1, 2765, 797, -0.560379, -0.646303, 1.715, 0
1, 2765, 778, -0.567784, -0.638849, 1.73667, 0
1, 2765, 778, -0.577344, -0.630315, 1.75833, 0
1, 2766, 770, -0.593889, -0.638592, 1.77278, 0
1, 2762, 742, -0.599029, -0.638849, 1.79389, 0
1, 2756, 742, -0.613238, -0.639502, 1.82778, 0
1, 2758, 740, -0.619015, -0.639036, 1.87, 0
1, 2751, 743, -0.621605, -0.639646, 1.88556, 0
1, 2751, 743, -0.615594, -0.658733, 1.87778, 0
1, 2754, 727, -0.616438, -0.664624, 1.87611, 0
1, 2759, 727, -0.614882, -0.663689, 1.87611, 0
1, 2756, 756, -0.61665, -0.680949, 1.87611, 0
1, 2758, 749, -0.617812, -0.694661, 1.87611, 0
1, 2758, 749, -0.483136, -0.708372, 1.87611, 0
1, 2759, 688, -0.473432, -0.716991, 1.87611, 0
1, 2758, 698, -0.478593, -0.713698, 1.87611, 0
1, 2757, 698, -0.465504, -0.724998, 1.87611, 0
1, 2758, 635, -0.454845, -0.732957, 1.87611, 0
1, 2758, 581, -0.453839, -0.791051, 1.87611, 0
1, 2758, 581, -0.441474, -0.804323, 1.87611, 0
1, 2757, 524, -0.444445, -0.806788, 1.87611, 0
1, 2757, 505, -0.431518, -0.827073, 1.87611, 0
1, 2757, 505, -0.421332, -0.873789, 1.87611, 0
1, 2758, 466, -0.412363, -0.893098, 1.87611, 0
1, 2757, 466, -0.404583, -0.912565, 1.87611, 0
1, 2758, 508, -0.407652, -0.904847, 1.87611, 0
1, 2759, 425, -0.404626, -0.930281, 1.87611, 0
1, 2758, 387, -0.401849, -0.924075, 1.87611, 0
1, 2758, 387, -0.397784, -0.942075, 1.87611, 0
1, 2758, 276, -0.393099, -0.958925, 1.87611, 0
1, 2765, 254, -0.384997, -0.952634, 1.87611, 0
1, 2757, 254, -0.373456, -0.962498, 1.87611, 0
1, 2761, 258, -0.362074, -0.967743, 1.87611, 0
1, 2759, 258, -0.349752, -0.971254, 1.87611, 0
1, 2761, 240, -0.348906, -0.960522, 1.87611, 0
1, 2759, 240, -0.330094, -0.960964, 1.87611, 0
1, 2758, 240, -0.334146, -0.96319, 1.87611, 0
1, 2758, 236, -0.336402, -1.08668, 1.87611, 0
1, 2759, 330, -0.319082, -1.09849, 1.87611, 0
1, 2759, 330, -0.302263, -1.11238, 1.87611, 0
1, 2758, 205, -0.291379, -1.12526, 1.87611, 0
1, 2758, 205, -0.276412, -1.14128, 1.87611, 0
1, 2761, 417, -0.277788, -1.13244, 1.87611, 0
1, 2759, 215, -0.263003, -1.14773, 1.87611, 0
1, 2758, 215, -0.252355, -1.16148, 1.87611, 0
1, 2760, 177, -0.250829, -1.13061, 1.87611, 0
1, 2758, 233, -0.245222, -1.13962, 1.87611, 0
1, 2760, 233, -0.244163, -1.14306, 1.87611, 0
1, 2758, 226, -0.236942, -1.1569, 1.87611, 0
1, 2755, 199, -0.229942, -1.17115, 1.87611, 0
1, 2757, 199, -0.210043, -1.13314, 1.87611, 0
1, 2756, 185, -0.197032, -1.14351, 1.87611, 0
1, 2757, 165, -0.205322, -1.15146, 1.87611, 0
1, 2755, 165, -0.194611, -1.16776, 1.87611, 0
1, 2758, 168, -0.191422, -1.12547, 1.87611, 0
1, 2759, 160, -0.18408, -1.13698, 1.87611, 0
1, 2761, 160, -0.177241, -1.14914, 1.87611, 0
1, 2760, 170, -0.0993896, -1.13428, 1.87611, 0
1, 2762, 170, -0.0890246, -1.14556, 1.87611, 0
